seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12898,720611,20,43910930,26',"Corner, Molde. Conceded by Shaun Want.",2024-10-04 05:37:14
12898,720611,21,43910934,29',Andy Ryan (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,22,43910934,29',Foul by Isak Amundsen (Molde).,2024-10-04 05:37:14
12898,720611,23,43911029,32',Dylan Sloan (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,24,43911029,32',Foul by Emil Breivik (Molde).,2024-10-04 05:37:14
12898,720611,25,43911275,34',Casper Øyvann (Molde) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,26,43911275,34',Foul by Andy Ryan (Larne).,2024-10-04 05:37:14
12898,720611,27,43911312,39',Foul by Shaun Want (Larne).,2024-10-04 05:37:14
12898,720611,28,43911312,39',Mads Enggård (Molde) wins a free kick in the attacking half.,2024-10-04 05:37:14
12898,720611,29,43911313,40',Attempt saved. Magnus Eikrem (Molde) right footed shot from outside the box is saved in the bottom right corner.,2024-10-04 05:37:14
12898,720611,30,43911580,45'+1',"Substitution, Molde. Halldor Stenevik replaces Martin Linnes.",2024-10-04 05:37:14
12898,720611,31,-1,45'+1',Fourth official has announced 3 minutes of added time.,2024-10-04 05:37:14
12898,720611,32,43911584,45'+3',"First Half ends, Molde 0, Larne 0.",2024-10-04 05:37:14
12898,720611,33,43911638,45',"Second Half begins Molde 0, Larne 0.",2024-10-04 05:37:14
12898,720611,34,43911639,45',"Substitution, Molde. Kristian Eriksen replaces Emil Breivik.",2024-10-04 05:37:14
12898,720611,35,43911727,49',Attempt missed. Andy Ryan (Larne) left footed shot from outside the box misses to the right. Assisted by George Marsh.,2024-10-04 05:37:14
12898,720611,36,43911785,50',Foul by Shaun Want (Larne).,2024-10-04 05:37:14
12898,720611,37,43911785,50',Ola Brynhildsen (Molde) wins a free kick on the right wing.,2024-10-04 05:37:14
12898,720611,38,43911787,51',"Goal! Molde 1, Larne 0. Magnus Eikrem (Molde) right footed shot from the centre of the box to the high centre of the goal. Assisted by Kristian Eriksen.",2024-10-05 05:40:46
12898,720611,39,43911876,54',Foul by Markus Kaasa (Molde).,2024-10-04 05:37:14
12898,720611,40,43911876,54',Joe Thomson (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,41,43911976,55',Foul by Mads Enggård (Molde).,2024-10-04 05:37:14
12898,720611,42,43911976,55',Sean Graham (Larne) wins a free kick on the right wing.,2024-10-04 05:37:14
12898,720611,43,-1,58',"Corner, Molde. Conceded by Sean Graham.",2024-10-04 05:37:14
12898,720611,44,43912032,59',Foul by Levi Ives (Larne).,2024-10-04 05:37:14
12898,720611,45,43912032,59',Kristian Eriksen (Molde) wins a free kick on the right wing.,2024-10-04 05:37:14
12898,720611,46,43912282,60',Attempt missed. Markus Kaasa (Molde) left footed shot from the centre of the box misses to the right following a set piece situation.,2024-10-04 05:37:14
12898,720611,47,43912109,61',Attempt saved. Sean Graham (Larne) left footed shot from outside the box is saved in the top left corner. Assisted by Dylan Sloan.,2024-10-04 05:37:14
12898,720611,48,43912283,62',Attempt missed. Ola Brynhildsen (Molde) right footed shot from the centre of the box is too high. Assisted by Mads Enggård with a cross.,2024-10-04 05:37:14
12898,720611,49,43912174,63',Foul by George Marsh (Larne).,2024-10-04 05:37:14
12898,720611,50,43912174,63',Markus Kaasa (Molde) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,51,43912177,63',Hand ball by Ola Brynhildsen (Molde).,2024-10-04 05:37:14
12898,720611,52,43912290,64',"Offside, Larne. Sean Graham is caught offside.",2024-10-04 05:37:14
12898,720611,53,43912293,66',"Substitution, Molde. Mats Møller Dæhli replaces Markus Kaasa.",2024-10-04 05:37:14
12898,720611,54,-1,67',"Corner, Molde. Conceded by Levi Ives.",2024-10-04 05:37:14
12898,720611,55,43912339,69',Foul by Magnus Eikrem (Molde).,2024-10-04 05:37:14
12898,720611,56,43912339,69',Joe Thomson (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,57,43912472,70',Attempt blocked. Magnus Eikrem (Molde) right footed shot from the right side of the box is blocked. Assisted by Halldor Stenevik.,2024-10-04 05:37:14
12898,720611,58,43912506,72',Foul by Magnus Eikrem (Molde).,2024-10-04 05:37:14
12898,720611,59,43912506,72',Joe Thomson (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,60,43912507,72',Magnus Eikrem (Molde) is shown the yellow card.,2024-10-04 05:37:14
12898,720611,61,43912758,73',Attempt blocked. Jordan McEneff (Larne) right footed shot from outside the box is blocked. Assisted by Sean Graham.,2024-10-04 05:37:14
12898,720611,62,43912511,73',Foul by Dylan Sloan (Larne).,2024-10-04 05:37:14
12898,720611,63,43912511,73',Mads Enggård (Molde) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,64,43912591,74',Attempt saved. Magnus Eikrem (Molde) right footed shot from outside the box is saved in the top centre of the goal. Assisted by Ola Brynhildsen.,2024-10-04 05:37:14
12898,720611,65,43912592,74',"Corner, Molde. Conceded by Rohan Ferguson.",2024-10-04 05:37:14
12898,720611,66,43912593,75',Attempt blocked. Anders Hagelskjær (Molde) right footed shot from the centre of the box is blocked. Assisted by Magnus Eikrem with a cross.,2024-10-04 05:37:14
12898,720611,67,43912760,78',"Goal! Molde 2, Larne 0. Ola Brynhildsen (Molde) right footed shot from the centre of the box to the bottom right corner following a fast break.",2024-10-04 05:37:14
12898,720611,68,43912774,79',"Substitution, Larne. Mark Randall replaces George Marsh.",2024-10-04 05:37:14
12898,720611,69,43912775,79',"Substitution, Larne. Conor McKendry replaces Jordan McEneff.",2024-10-04 05:37:14
12898,720611,70,43912901,80',"Substitution, Molde. Eirik Hestad replaces Magnus Eikrem.",2024-10-04 05:37:14
12898,720611,71,43912902,80',"Substitution, Molde. Frederik Ihler replaces Ola Brynhildsen.",2024-10-04 05:37:14
12898,720611,72,43912904,81',Dylan Sloan (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,73,43912904,81',Foul by Anders Hagelskjær (Molde).,2024-10-04 05:37:14
12898,720611,74,43912907,83',"Corner, Molde. Conceded by Sean Graham.",2024-10-04 05:37:14
12898,720611,75,43913108,85',Attempt blocked. Kristian Eriksen (Molde) left footed shot from the centre of the box is blocked. Assisted by Anders Hagelskjær.,2024-10-04 05:37:14
12898,720611,76,43913109,85',Conor McKendry (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,77,43913109,85',Foul by Isak Amundsen (Molde).,2024-10-04 05:37:14
12898,720611,78,43913110,86',"Substitution, Larne. Benjamin Magee replaces Dylan Sloan.",2024-10-04 05:37:14
12898,720611,79,43913111,86',"Substitution, Larne. Matthew Lusty replaces Andy Ryan.",2024-10-04 05:37:14
12898,720611,80,43913113,87',Foul by Anders Hagelskjær (Molde).,2024-10-04 05:37:14
12898,720611,81,43913113,87',Matthew Lusty (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,82,43913238,88',Foul by Mads Enggård (Molde).,2024-10-04 05:37:14
12898,720611,83,43913238,88',Matthew Lusty (Larne) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720611,84,43913239,88',Mads Enggård (Molde) is shown the yellow card for a bad foul.,2024-10-04 05:37:14
12898,720611,85,43913242,89',Frederik Ihler (Molde) hits the right post with a right footed shot from the right side of the box. Assisted by Eirik Hestad with a through ball following a fast break.,2024-10-05 05:40:46
12898,720611,86,43913246,89',Attempt blocked. Eirik Hestad (Molde) left footed shot from the centre of the box is blocked. Assisted by Frederik Ihler.,2024-10-04 05:37:14
12898,720611,87,43913248,89',Attempt saved. Casper Øyvann (Molde) right footed shot from outside the box is saved in the top centre of the goal.,2024-10-04 05:37:14
12898,720611,88,43913249,90',Foul by Conor McKendry (Larne).,2024-10-04 05:37:14
12898,720611,89,43913249,90',Isak Amundsen (Molde) wins a free kick on the right wing.,2024-10-04 05:37:14
12898,720611,90,43913250,90',Conor McKendry (Larne) is shown the red card.,2024-10-04 05:37:14
12898,720611,91,-1,90',Fourth official has announced 4 minutes of added time.,2024-10-04 05:37:14
12898,720611,92,43913371,90'+4',"Corner, Molde. Conceded by Sean Graham.",2024-10-04 05:37:14
12898,720611,93,43913407,90'+5',"Goal! Molde 3, Larne 0. Frederik Ihler (Molde) left footed shot from the centre of the box to the centre of the goal following a corner.",2024-10-04 05:37:14
12898,720611,94,43913551,90'+6',Attempt blocked. Joe Thomson (Larne) right footed shot from more than 35 yards is blocked. Assisted by Benjamin Magee.,2024-10-04 05:37:14
12898,720611,95,43913427,90'+6',"Second Half ends, Molde 3, Larne 0.",2024-10-04 05:37:14
12898,720611,96,-1,,"Match ends, Molde 3, Larne 0.",2024-10-04 05:37:14
12898,720612,0,-1,,Lineups are announced and players are warming up.,2024-10-04 05:37:14
12898,720612,1,43910068,,First Half begins.,2024-10-04 05:37:14
12898,720612,2,43910106,1',Attempt saved. Petar Stanic (Backa Topola) header from the centre of the box is saved in the bottom left corner. Assisted by Mihajlo Banjac.,2024-10-04 05:37:14
12898,720612,3,43910181,6',Attempt saved. Aleksandar Cirkovic (Backa Topola) right footed shot from outside the box is saved in the centre of the goal. Assisted by Milan Radin.,2024-10-04 05:37:14
12898,720612,4,43910214,7',Aleksa Amanovic (Astana) wins a free kick in the attacking half.,2024-10-04 05:37:14
12898,720612,5,43910214,7',Foul by Milos Pantovic (Backa Topola).,2024-10-04 05:37:14
12898,720612,6,43910250,7',Foul by Stefan Jovanovic (Backa Topola).,2024-10-04 05:37:14
12898,720612,7,43910250,7',Nazmi Gripshi (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,8,43910251,7',Stefan Jovanovic (Backa Topola) is shown the yellow card for a bad foul.,2024-10-04 05:37:14
12898,720612,9,-1,8',Delay in match (Backa Topola).,2024-10-04 05:37:14
12898,720612,10,-1,8',Delay over. They are ready to continue.,2024-10-04 05:37:14
12898,720612,11,43910307,9',Attempt missed. Chinedu Geoffrey (Astana) right footed shot from the right side of the six yard box is high and wide to the right. Assisted by Karlo Bartolec with a cross.,2024-10-04 05:37:14
12898,720612,12,43910356,10',Attempt blocked. Ousmane Camara (Astana) left footed shot from the centre of the box is blocked. Assisted by Max Ebong.,2024-10-04 05:37:14
12898,720612,13,-1,10',"Corner, Astana. Conceded by Stefan Jovanovic.",2024-10-04 05:37:14
12898,720612,14,43910466,12',Attempt missed. Chinedu Geoffrey (Astana) right footed shot from a difficult angle and long range on the left is high and wide to the right.,2024-10-04 05:37:14
12898,720612,15,-1,14',"Corner, Astana. Conceded by Stefan Jovanovic.",2024-10-04 05:37:14
12898,720612,16,43910513,15',"Goal! Astana 1, Backa Topola 0. Kipras Kazukolovas (Astana) header from very close range to the centre of the goal. Assisted by Yan Vorogovskiy with a headed pass following a corner.",2024-10-04 05:37:14
12898,720612,17,43910745,20',"Offside, Astana. Yan Vorogovskiy is caught offside.",2024-10-04 05:37:14
12898,720612,18,43910824,23',Attempt blocked. Milan Radin (Backa Topola) right footed shot from outside the box is blocked. Assisted by Petar Stanic.,2024-10-04 05:37:14
12898,720612,19,43910908,26',Attempt saved. Marin Tomasov (Astana) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by Ousmane Camara.,2024-10-04 05:37:14
12898,720612,20,43910849,26',Attempt missed. Ousmane Camara (Astana) right footed shot from the centre of the box misses to the right.,2024-10-04 05:37:14
12898,720612,21,43910956,29',Foul by Marin Tomasov (Astana).,2024-10-04 05:37:14
12898,720612,22,43910956,29',Nemanja Petrovic (Backa Topola) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,23,43910958,29',Milos Pantovic (Backa Topola) hits the bar with a right footed shot from the centre of the box. Assisted by Mateja Dordevic.,2024-10-04 05:37:14
12898,720612,24,43910959,29',Attempt missed. Mihajlo Banjac (Backa Topola) left footed shot from the right side of the box is high and wide to the left.,2024-10-04 05:37:14
12898,720612,25,43911002,31',"Attempt missed. Milos Pantovic (Backa Topola) left footed shot from outside the box is close, but misses to the right. Assisted by Petar Stanic.",2024-10-04 05:37:14
12898,720612,26,43911060,33',Attempt missed. Mihajlo Banjac (Backa Topola) left footed shot from outside the box misses to the right. Assisted by Aleksandar Cirkovic.,2024-10-04 05:37:14
12898,720612,27,43911103,34',"Offside, Astana. Chinedu Geoffrey is caught offside.",2024-10-04 05:37:14
12898,720612,28,43911231,36',Foul by Karlo Bartolec (Astana).,2024-10-04 05:37:14
12898,720612,29,43911231,36',Milan Radin (Backa Topola) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,30,43911233,37',Foul by Ifet Dakovac (Backa Topola).,2024-10-04 05:37:14
12898,720612,31,43911233,37',Kipras Kazukolovas (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,32,43911335,39',Aleksa Amanovic (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,33,43911335,39',Foul by Milan Radin (Backa Topola).,2024-10-04 05:37:14
12898,720612,34,43911336,39',Milan Radin (Backa Topola) is shown the yellow card for a bad foul.,2024-10-04 05:37:14
12898,720612,35,-1,39',Delay in match (Backa Topola).,2024-10-04 05:37:14
12898,720612,36,-1,40',Delay over. They are ready to continue.,2024-10-04 05:37:14
12898,720612,37,43911338,40',"Offside, Astana. Chinedu Geoffrey is caught offside.",2024-10-04 05:37:14
12898,720612,38,43911398,42',Ifet Dakovac (Backa Topola) hits the bar with a right footed shot from outside the box. Assisted by Dusan Stevanovic.,2024-10-04 05:37:14
12898,720612,39,43911363,42',Attempt missed. Petar Stanic (Backa Topola) left footed shot from the centre of the box is high and wide to the left. Assisted by Aleksandar Cirkovic.,2024-10-04 05:37:14
12898,720612,40,43911454,43',Foul by Nemanja Petrovic (Backa Topola).,2024-10-04 05:37:14
12898,720612,41,43911454,43',Karlo Bartolec (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,42,43911456,44',Attempt missed. Petar Stanic (Backa Topola) right footed shot from outside the box misses to the right. Assisted by Aleksandar Cirkovic.,2024-10-04 05:37:14
12898,720612,43,-1,45',Fourth official has announced 2 minutes of added time.,2024-10-04 05:37:14
12898,720612,44,43911560,45'+2',Attempt blocked. Aleksandar Cirkovic (Backa Topola) right footed shot from the centre of the box is blocked. Assisted by Ifet Dakovac.,2024-10-04 05:37:14
12898,720612,45,-1,45'+3',"First Half ends, Astana 1, Backa Topola 0.",2024-10-04 05:37:14
12898,720612,46,43911647,45',"Second Half begins Astana 1, Backa Topola 0.",2024-10-04 05:37:14
12898,720612,47,43911692,47',Attempt blocked. Mihajlo Banjac (Backa Topola) left footed shot from the right side of the box is blocked. Assisted by Milos Pantovic.,2024-10-04 05:37:14
12898,720612,48,43911694,47',Aleksandar Cirkovic (Backa Topola) hits the bar with a right footed shot from the left side of the box. Assisted by Nemanja Petrovic.,2024-10-04 05:37:14
12898,720612,49,43911760,50',Attempt saved. Nazmi Gripshi (Astana) right footed shot from more than 35 yards is saved in the centre of the goal. Assisted by Yan Vorogovskiy.,2024-10-04 05:37:14
12898,720612,50,43911828,51',Attempt missed. Ousmane Camara (Astana) right footed shot from the centre of the box is too high.,2024-10-04 05:37:14
12898,720612,51,43911829,52',Attempt saved. Aleksandar Cirkovic (Backa Topola) right footed shot from outside the box is saved in the centre of the goal. Assisted by Milos Pantovic.,2024-10-04 05:37:14
12898,720612,52,43911902,53',Foul by Marin Tomasov (Astana).,2024-10-04 05:37:14
12898,720612,53,43911902,53',Milos Pantovic (Backa Topola) wins a free kick in the attacking half.,2024-10-04 05:37:14
12898,720612,54,43911942,55',Foul by Aleksa Amanovic (Astana).,2024-10-04 05:37:14
12898,720612,55,43911942,55',Petar Stanic (Backa Topola) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,56,43911944,56',"Corner, Backa Topola. Conceded by Marin Tomasov.",2024-10-04 05:37:14
12898,720612,57,43911990,58',Foul by Kipras Kazukolovas (Astana).,2024-10-04 05:37:14
12898,720612,58,43911990,58',Milos Pantovic (Backa Topola) wins a free kick in the attacking half.,2024-10-04 05:37:14
12898,720612,59,43912035,59',"Offside, Astana. Nazmi Gripshi is caught offside.",2024-10-04 05:37:14
12898,720612,60,43912090,61',Aleksa Amanovic (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,61,43912090,61',Foul by Milos Pantovic (Backa Topola).,2024-10-04 05:37:14
12898,720612,62,43912179,62',Foul by Yan Vorogovskiy (Astana).,2024-10-04 05:37:14
12898,720612,63,43912179,62',Stefan Jovanovic (Backa Topola) wins a free kick in the attacking half.,2024-10-04 05:37:14
12898,720612,64,43912216,63',Aleksa Amanovic (Astana) wins a free kick in the defensive half.,2024-10-04 05:37:14
12898,720612,65,43912216,63',Foul by Petar Stanic (Backa Topola).,2024-10-04 05:37:14
12898,720612,66,-1,65',Delay in match because of an injury Ifet Dakovac (Backa Topola).,2024-10-04 05:37:14
